2689252865	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689252879	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253005	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253145	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253173	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253215	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253411	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253523	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253537	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253649	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253719	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689253929	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254055	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254097	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254111	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254167	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254293	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689254391	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689255679	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689255833	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689256043	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689256085	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689256351	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689256589	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257163	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257303	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257387	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257415	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257429	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257457	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257485	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257569	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
2689257681	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Amblyraja; s__radiata
