C_Code,SpecCode,country,Species,database,synonym,Status,Genus,Family,Order,Class,CommonName,Fresh,Brack,Saltwater
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Bathypolypus lentus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Bathypolypus obesus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Octopus arcticus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Octopus bairdii,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Octopus lentus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Octopus obesus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,58211,Belgium,Bathypolypus arcticus,sealifebase,Polypus arcticus,synonym,Bathypolypus,Octopodidae,Octopoda,Cephalopoda,North Atlantic octopus,0,0,1
056,24206,Belgium,Bathyporeia elegans,sealifebase,Bathyporeia elegans,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,1,1
056,7861,Belgium,Bathyporeia gracilis,sealifebase,Bathyporeia gracilis,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,7862,Belgium,Bathyporeia guilliamsoniana,sealifebase,Bathyporeia gilliamsoniana,synonym,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,7862,Belgium,Bathyporeia guilliamsoniana,sealifebase,Bathyporeia guilliamsoniana,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,24205,Belgium,Bathyporeia nana,sealifebase,Bathyporeia nana,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,24202,Belgium,Bathyporeia pelagica,sealifebase,Bathyporeia pelagica,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,1,1
056,24204,Belgium,Bathyporeia pilosa,sealifebase,Bathyporeia pilosa,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,Sand digger shrimp,0,0,1
056,24203,Belgium,Bathyporeia sarsi,sealifebase,Bathyporeia sarsi,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,7863,Belgium,Bathyporeia tenuipes,sealifebase,Bathyporeia tenuipes,accepted name,Bathyporeia,Pontoporeiidae,Amphipoda,Malacostraca,NA,0,0,1
056,60812,Belgium,Beroe gracilis,sealifebase,Beroe gracilis,accepted name,Beroe,Beroidae,Beroida,Nuda,NA,0,0,1
056,39596,Belgium,Boccardiella ligerica,sealifebase,Boccardia ligerica,synonym,Boccardiella,Spionidae,Spionida,Polychaeta,Spionid worm,0,0,1
056,39596,Belgium,Boccardiella ligerica,sealifebase,Boccardiella ligerica,accepted name,Boccardiella,Spionidae,Spionida,Polychaeta,Spionid worm,0,0,1
056,15257,Belgium,Bodotria arenosa,sealifebase,Bodotria arenosa,accepted name,Bodotria,Bodotriidae,Cumacea,Malacostraca,NA,0,0,1
056,15257,Belgium,Bodotria arenosa,sealifebase,Bodotria arenosa leloeuffi,synonym,Bodotria,Bodotriidae,Cumacea,Malacostraca,NA,0,0,1
056,15257,Belgium,Bodotria arenosa,sealifebase,Bodotria arenosa mediterranea,accepted name,Bodotria,Bodotriidae,Cumacea,Malacostraca,NA,0,0,1
056,15258,Belgium,Bodotria pulchella,sealifebase,Bodotria pulchella,accepted name,Bodotria,Bodotriidae,Cumacea,Malacostraca,NA,0,0,1
056,22459,Belgium,Bodotria scorpioides,sealifebase,Bodotria scorpioides,accepted name,Bodotria,Bodotriidae,Cumacea,Malacostraca,NA,0,1,1
