DTNHM4988-22.COI-5P	k__Animalia; p__Chordata; c__Aplacophora; o__Not assigned; f__Chaetodermidae; g__Chaetoderma; s__nitidulum
2639864740	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864763	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864765	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864794	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864797	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864803	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864807	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864810	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864815	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864826	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864829	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864834	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864837	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864840	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864842	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864856	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
2639864858	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
62686644	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
62686648	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
62686662	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
936252532	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
936253948	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__longirostris
1563835056	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
1563835228	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
1563835302	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
2868138306	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
2970500820	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
408830903	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
408830905	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
408830907	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032441	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032465	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032477	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032501	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032505	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032527	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032533	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032537	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032539	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032541	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032559	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032591	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
669032593	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
DTNHM5026-22.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
INVMP011-13.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
TREAR121-12.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__macrodactylus
1122285388	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
1878254871	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
2645983292	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
2868137998	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
2868138108	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
2868138110	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
367056941	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
374717544	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
374717546	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
936254280	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__serratus
1878254926	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
2656475300	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
2868137766	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
2868137772	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
936252234	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
936254528	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
NLGIM370-16.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palaemonidae; g__Palaemon; s__varians
156028147	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
156028149	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
156028151	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
156028153	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
156028155	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
1860286981	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
1860286983	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
1860286985	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
510786555	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
510786563	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
61657865	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
DTNHM9835-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Palinuridae; g__Palinurus; s__elephas
936253966	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalina; s__brevirostris
1430075614	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
1430075810	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
1502972149	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
220030453	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
220030463	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
2656475292	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
367056945	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
584297899	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
936253054	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
936253268	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
936253380	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
DECNB281-15.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
HABFA790-20.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI015-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI018-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI046-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI098-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI103-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI111-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI116-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI118-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI136-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI140-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WHBI142-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WW350-08.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
WW941-08.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pandalidae; g__Pandalus; s__montagui
2518681787	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pilumnidae; g__Pilumnus; s__hirtellus
564282622	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pilumnidae; g__Pilumnus; s__hirtellus
564282624	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pilumnidae; g__Pilumnus; s__hirtellus
MLALE070-14.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pilumnidae; g__Pilumnus; s__hirtellus
1430075565	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
2656475298	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
2743013747	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
2868137926	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
2894639630	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
MBAM106-24.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pinnotheridae; g__Pinnotheres; s__pisum
DTNHM8441-23.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Pirimelidae; g__Pirimela; s__denticulata
1020965029	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965033	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965037	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965039	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965043	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965051	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965059	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965061	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1020965065	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
1430075666	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331773	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331777	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331797	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331809	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331813	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331857	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331859	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177331883	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332007	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332021	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332077	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332081	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332113	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332127	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332159	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332169	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332313	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332343	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332413	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332419	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332461	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332473	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332479	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332481	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332519	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332529	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332537	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332559	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332653	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332663	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332685	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332707	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332725	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332807	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332861	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332909	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177332927	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333037	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333113	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333115	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333117	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333141	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333147	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333189	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333253	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333267	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333309	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333317	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333363	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333453	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333589	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2177333627	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754016	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754018	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754020	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754028	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754030	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754034	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754040	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754045	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754055	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754057	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754059	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2559754063	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2868137482	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2868138691	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2868138893	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736470	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736472	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736478	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736480	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736482	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736490	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736498	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736504	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736506	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736510	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736512	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736516	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736518	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
351736520	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
367056687	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
374717458	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
936252264	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
936252270	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
936252660	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
936253810	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
936253830	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
974739202	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
BIM652-19.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
IPID168-11.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
IPID197-11.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__depurator
2577294770	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__dioscurus
2550031963	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__holsatus
936253266	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__holsatus
936254098	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__holsatus
974739188	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__holsatus
DECNB203-15.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__holsatus
2852900745	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__marmoreus
295881206	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__marmoreus
936253826	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__marmoreus
936254056	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__marmoreus
1430075930	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
2656475254	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
2898684748	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
295881210	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
DECNB314-17.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
HABFA834-20.COI-5P	k__Animalia; p__Chordata; c__Malacostraca; o__Decapoda; f__Polybiidae; g__Polybius; s__navigator
