speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Glyptocephalus acadianus,synonym,26,Glyptocephalus cynoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Witch flounder,TRUE,056,Belgium,fishbase,24.07
Platessa elongata,synonym,26,Glyptocephalus cynoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Witch flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes cynoglossus,synonym,26,Glyptocephalus cynoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Witch flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes nigromanus,synonym,26,Glyptocephalus cynoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Witch flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes saxicola,synonym,26,Glyptocephalus cynoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Witch flounder,TRUE,056,Belgium,fishbase,24.07
Hippoglossoides platessoides,accepted name,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Hippoglossoides platessoides limandoides,synonym,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Hippoglossoides platessoides platessoides,synonym,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Hypoglossoides platessoides,synonym,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes limandoides,synonym,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes platessoides,synonym,4239,Hippoglossoides platessoides,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,American plaice,TRUE,056,Belgium,fishbase,24.07
Hippoglossus hippoglossus,accepted name,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Hippoglossus americanus,synonym,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Hippoglossus gigas,synonym,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Hippoglossus linnei,synonym,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Hippoglossus maximus,synonym,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Pleuronectes hippoglossus,synonym,1371,Hippoglossus hippoglossus,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,Atlantic halibut,TRUE,528,Netherlands,fishbase,24.07
Limanda limanda,accepted name,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Limanda oceanica,synonym,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Limanda vulgaris,synonym,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Liopsetta limanda,synonym,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Pleuronectes limanda,synonym,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Pleuronectes limandula,synonym,695,Limanda limanda,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,Common dab,TRUE,056,Belgium,fishbase,24.07
Microstomus kitt,accepted name,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Microstomus latidens,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Platessa pola,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Pleuronectes gilli,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Pleuronectes kitt,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Pleuronectes laevis,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Pleuronectes microcephalus,synonym,1382,Microstomus kitt,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,Lemon sole,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus,accepted name,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Flesus vulgaris,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platessa carnaria,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platessa flesus var. marmorata,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platessa glabra,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus bogdanovi,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus flesus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus italicus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus luscus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus trachurus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys flesus var. marmorata,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Platichthys luscus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes bogdanovii,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesoides,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus caninensis,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus leiurus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus luscus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus septentrionalis,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes flesus trachurus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes italicus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes luscus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes passer,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes roseus,synonym,1341,Platichthys flesus,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,European flounder,TRUE,056,Belgium,fishbase,24.07
Pleuronectes platessa,accepted name,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Platessa latus,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Platessa platessa,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Platessa vulgaris,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes borealis,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes latus,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes platessa baltica,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Pleuronectes platessus,synonym,1342,Pleuronectes platessa,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,European plaice,TRUE,056,Belgium,fishbase,24.07
Reinhardtius hippoglossoides,accepted name,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Hippoglossus groenlandicus,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Hippoglossus groenlandiensis,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Pleuronectes hippoglossoides,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Pleuronectes pinguis,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Reinhardtius groenlandicus,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Reinhardtius hippoglossoides matsuurae,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Reinhardtius matsuurae,synonym,516,Reinhardtius hippoglossoides,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,Greenland halibut,TRUE,826,UK,fishbase,24.07
Lepidorhombus boscii,accepted name,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Arnoglossus boscii,synonym,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Hippoglossus boscii,synonym,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Lepidorhombus bosci,synonym,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Pleuronectes boscii,synonym,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Rhombus boscii,synonym,27,Lepidorhombus boscii,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Four-spot megrim,TRUE,826,UK,fishbase,24.07
Lepidorhombus whiffiagonis,accepted name,28,Lepidorhombus whiffiagonis,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Megrim,TRUE,528,Netherlands,fishbase,24.07
Lepidorhombus megastoma,synonym,28,Lepidorhombus whiffiagonis,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Megrim,TRUE,528,Netherlands,fishbase,24.07
Pleuronectes megastoma,synonym,28,Lepidorhombus whiffiagonis,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Megrim,TRUE,528,Netherlands,fishbase,24.07
Pleuronectes pseudopalus,synonym,28,Lepidorhombus whiffiagonis,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Megrim,TRUE,528,Netherlands,fishbase,24.07
Pleuronectes whiffiagonis,synonym,28,Lepidorhombus whiffiagonis,Teleostei,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Megrim,TRUE,528,Netherlands,fishbase,24.07
Phrynorhombus norvegicus,accepted name,127147,Phrynorhombus norvegicus,Teleostei,Pleuronectiformes,Scophthalmidae,Phrynorhombus,Norwegian topknot,TRUE,826,UK,worms,25.12
Rhombus norvegicus,synonym,127147,Phrynorhombus norvegicus,Teleostei,Pleuronectiformes,Scophthalmidae,Phrynorhombus,Norwegian topknot,TRUE,826,UK,worms,25.12
Zeugopterus norvegicus,synonym,127147,Phrynorhombus norvegicus,Teleostei,Pleuronectiformes,Scophthalmidae,Phrynorhombus,Norwegian topknot,TRUE,826,UK,worms,25.12
Scophthalmus maximus,accepted name,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Pleuronectes cyclops,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Pleuronectes maximus,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Pleuronectes turbot,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Psetta maxima,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Psetta maxima maxima,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Rhombus aculeatus,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Rhombus magnus,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Rhombus maximus,synonym,1348,Scophthalmus maximus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Turbot,TRUE,056,Belgium,fishbase,24.07
Scophthalmus rhombus,accepted name,529,Scophthalmus rhombus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Brill,TRUE,056,Belgium,fishbase,24.07
Pleuronectes laevis,synonym,529,Scophthalmus rhombus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Brill,TRUE,056,Belgium,fishbase,24.07
Pleuronectes rhombus,synonym,529,Scophthalmus rhombus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Brill,TRUE,056,Belgium,fishbase,24.07
Rhombus laevis,synonym,529,Scophthalmus rhombus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Brill,TRUE,056,Belgium,fishbase,24.07
Scophtalmus rhombus,synonym,529,Scophthalmus rhombus,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,Brill,TRUE,056,Belgium,fishbase,24.07
Zeugopterus punctatus,accepted name,1369,Zeugopterus punctatus,Teleostei,Pleuronectiformes,Scophthalmidae,Zeugopterus,Topknot,TRUE,056,Belgium,fishbase,24.07
Pleuronectes punctatus,synonym,1369,Zeugopterus punctatus,Teleostei,Pleuronectiformes,Scophthalmidae,Zeugopterus,Topknot,TRUE,056,Belgium,fishbase,24.07
Zeugopterus regius,accepted name,1339,Zeugopterus regius,Teleostei,Pleuronectiformes,Scophthalmidae,Zeugopterus,Eckström's topknot,TRUE,826,UK,fishbase,24.07
Phrynorhombus regius,synonym,1339,Zeugopterus regius,Teleostei,Pleuronectiformes,Scophthalmidae,Zeugopterus,Eckström's topknot,TRUE,826,UK,fishbase,24.07
Pleuronectes regius,synonym,1339,Zeugopterus regius,Teleostei,Pleuronectiformes,Scophthalmidae,Zeugopterus,Eckström's topknot,TRUE,826,UK,fishbase,24.07
Bathysolea profundicola,accepted name,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Bathysolea longisquamis,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Bathysolea profundicula,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Capartella longisquamis,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Microchirus profundiculus,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Solea greenii,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Solea profundicola,synonym,8840,Bathysolea profundicola,Teleostei,Pleuronectiformes,Soleidae,Bathysolea,Deepwater sole,TRUE,826,UK,fishbase,24.07
Buglossidium luteum,accepted name,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Boglossidium luteum,synonym,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Monochirus luteus,synonym,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Pleuronectes luteus,synonym,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Rhombus luteus,synonym,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Solea lutea,synonym,53,Buglossidium luteum,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,Solenette,TRUE,056,Belgium,fishbase,24.07
Microchirus azevia,accepted name,61001,Microchirus azevia,Teleostei,Pleuronectiformes,Soleidae,Microchirus,NA,TRUE,826,UK,fishbase,24.07
Quenselia azevia,synonym,61001,Microchirus azevia,Teleostei,Pleuronectiformes,Soleidae,Microchirus,NA,TRUE,826,UK,fishbase,24.07
Solea azevia,synonym,61001,Microchirus azevia,Teleostei,Pleuronectiformes,Soleidae,Microchirus,NA,TRUE,826,UK,fishbase,24.07
Microchirus theophila,accepted name,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Pegusa theophila,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Pegusa theophilus,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Pleuronectes theophilus,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Solea stephanica,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Solea theophila,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Solea theophilus,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Zevaia theophila,synonym,7690,Microchirus theophila,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Bastard sole,TRUE,826,UK,fishbase,24.07
Microchirus variegatus,accepted name,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Monochirus lingula,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Monochirus variegatus,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes fasciatus,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes mangili,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes mangilli,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes maugili,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes microchirus,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pleuronectes variegatus,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Solea variegata,synonym,32,Microchirus variegatus,Teleostei,Pleuronectiformes,Soleidae,Microchirus,Thickback sole,TRUE,826,UK,fishbase,24.07
Pegusa lascaris,accepted name,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Pleuronectes lascaris,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea aurantiaca,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea auriantiaca,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea lascaris,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea scriba,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea vermeuleni,synonym,1336,Pegusa lascaris,Teleostei,Pleuronectiformes,Soleidae,Pegusa,Sand sole,TRUE,528,Netherlands,fishbase,24.07
Solea solea,accepted name,525,Solea solea,Teleostei,Pleuronectiformes,Soleidae,Solea,Common sole,TRUE,056,Belgium,fishbase,24.07
Pleuronectes solea,synonym,525,Solea solea,Teleostei,Pleuronectiformes,Soleidae,Solea,Common sole,TRUE,056,Belgium,fishbase,24.07
Solea vulgaris,synonym,525,Solea solea,Teleostei,Pleuronectiformes,Soleidae,Solea,Common sole,TRUE,056,Belgium,fishbase,24.07
Solea vulgaris vulgaris,synonym,525,Solea solea,Teleostei,Pleuronectiformes,Soleidae,Solea,Common sole,TRUE,056,Belgium,fishbase,24.07
Coregonus oxyrinchus,accepted name,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Coregonus lavaretus oxyrhynchus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Coregonus lavaretus oxyrinchus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Coregonus lavaretus oxyrynchus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Coregonus oxyrhynchus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Salmo oxyrinchus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Salmo rostratus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Salmo thymallus var. latus,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Tripteronotus hautin,synonym,233,Coregonus oxyrinchus,Teleostei,Salmoniformes,Salmonidae,Coregonus,Houting,TRUE,528,Netherlands,fishbase,24.07
Oncorhynchus gorbuscha,accepted name,240,Oncorhynchus gorbuscha,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Pink salmon,TRUE,826,UK,fishbase,24.07
Oncorhynchus scouleri,synonym,240,Oncorhynchus gorbuscha,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Pink salmon,TRUE,826,UK,fishbase,24.07
Salmo gorbuscha,synonym,240,Oncorhynchus gorbuscha,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Pink salmon,TRUE,826,UK,fishbase,24.07
Salmo scouleri,synonym,240,Oncorhynchus gorbuscha,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Pink salmon,TRUE,826,UK,fishbase,24.07
