source;dbid;taxon;action;note;barcode
GENBANK;1214737209;Mugil cephalus;REMOVE;Sativa: Grouped with Chelon;coi.lerayxt
GENBANK;1214737211;Mugil cephalus;REMOVE;Sativa: Grouped with Chelon;coi.lerayxt
GENBANK;1214737213;Mugil cephalus;REMOVE;Sativa: Grouped with Chelon;coi.lerayxt
GENBANK;1219401461;Mugil cephalus;REMOVE;Blasts as Planiliza sp.;coi.lerayxt
GENBANK;1483535093;Mugil cephalus;REMOVE;Blasts as Planiliza sp.;coi.lerayxt
GENBANK;1751378641;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1812585286;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1812585288;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1818992096;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1818992098;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1818992100;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1818992102;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1818992104;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1820088737;Mugil cephalus;REMOVE;Blasts as Planiliza sp.;coi.lerayxt
GENBANK;1865511955;Mugil cephalus;REMOVE;Blasts as Planiliza sp.;coi.lerayxt
GENBANK;1982394390;Mugil cephalus;REMOVE;Blasts as Lutjanus argentimaculatus;coi.lerayxt
GENBANK;2296348077;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2296348078;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2450718744;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2450718748;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2450718751;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2450774383;Mugil cephalus;REMOVE;Blasts as Liza sp.;coi.lerayxt
GENBANK;2491776987;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2497602175;Mugil cephalus;REMOVE;Blasts as Nemipterus japonicus;coi.lerayxt
GENBANK;2557039429;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2557039695;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2557039696;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2557039918;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2557040356;Mugil cephalus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2677153581;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2677153583;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2677153719;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2677154097;Mugil cephalus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;2898675538;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2898675566;Mugil cephalus;REMOVE;Blasts as Paramugil georgii & Mugil liza;coi.lerayxt
GENBANK;3004782319;Mugil cephalus;REMOVE;Blasts as Planiliza tade & Liza sp.;coi.lerayxt
BOLD;COFPL053-15.COI-5P;Mugil cephalus;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;FBCS035-10.COI-5P;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;FBCS036-10.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
GENBANK;FOAC168-05.COI-5P;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;ITPPL023-14.COI-5P;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;MBP008-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP033-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP034-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP035-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP039-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP058-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
GENBANK;MBP071-11.COI-5P;Mugil cephalus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;MBP104-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP105-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP106-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP107-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP108-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
BOLD;MBP155-11.COI-5P;Mugil cephalus;REMOVE;Blasts as Mugil curema;coi.lerayxt
GENBANK;786321615;Mullus barbatus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2946713489;Mullus barbatus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;930580548;Mullus surmuletus;REMOVE;Blasts as Mulloidichthys flavolineatus;coi.lerayxt
BOLD;BIM287-13.COI-5P;Mullus surmuletus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;296837010;Myliobatis aquila;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;328486316;Myliobatis aquila;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1090894194;Myliobatis aquila;REMOVE;Blasts as Myliobatis tobijei;12s.miya
GENBANK;321402336;Myoxocephalus scorpius;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;MDMM065-17.COI-5P;Myoxocephalus scorpius;REMOVE;Blasts as Taurulus bubalis;coi.lerayxt
BOLD;NBMF250-17.COI-5P;Myoxocephalus scorpius;REMOVE;Sativa: Grouped with Icelus;coi.lerayxt
GENBANK;584296341;Myxine glutinosa;REMOVE;Blasts as Myxine limosa;coi.lerayxt
GENBANK;2994718434;Myxine glutinosa;REMOVE;Blasts as Myxine limosa;coi.lerayxt
BOLD;SCFAC772-06.COI-5P;Myxine glutinosa;REMOVE;Sativa: Bad quality sequence?;coi.lerayxt
GENBANK;357934001;Narcetes stomias;REMOVE;Blasts as Maulisia microlepis;coi.lerayxt
GENBANK;303386921;Naucrates ductor;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1393832746;Naucrates ductor;REMOVE;Blasts as Seriolina nigrofasciata;12s.miya
GENBANK;2576858012;Naucrates ductor;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2587933646;Naucrates ductor;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2589394285;Naucrates ductor;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;187763176;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;271280489;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;280978307;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;294989168;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;296748757;Nemichthys scolopaceus;REMOVE;Blasts as Labichthys yanoi;coi.lerayxt
GENBANK;357934003;Nemichthys scolopaceus;REMOVE;Blasts as Labichthys yanoi;coi.lerayxt
GENBANK;405779053;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;546242137;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;823104808;Nemichthys scolopaceus;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;823104810;Nemichthys scolopaceus;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;985564885;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;12s.miya
BOLD;1101488396;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1101488590;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1101488592;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1374426374;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1374426376;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1374426378;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2491777148;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2497635832;Nemichthys scolopaceus;REMOVE;Blasts as Nemichthys curvirostris;12s.miya
GENBANK;2936169222;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;FOAN1300-12.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;FOAN1332-12.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;FOAN1605-14.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;FOAN262-11.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;FOAN263-11.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;FOAO1628-19.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;FOAO2093-19.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;FOAO541-15.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;FTW818-09.COI-5P;Nemichthys scolopaceus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;FTW822-09.COI-5P;Nemichthys scolopaceus;REMOVE;Blasts as Serrivomer sp. & Serrivomer sector;coi.lerayxt
BOLD;SCAFB839-07.COI-5P;Nemichthys scolopaceus;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;1084353046;Neogobius melanostomus;REMOVE;Sativa: Grouped with Gobius;coi.lerayxt
GENBANK;1798174090;Nerophis ophidion;REMOVE;Wacky sequence very different from others;12s.miya
GENBANK;2188144254;Nerophis ophidion;REMOVE;Wacky sequence very different from others;12s.miya
BOLD;BIM406-15.COI-5P;Nerophis ophidion;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;933500623;Nesiarchus nasutus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1240948780;Nesiarchus nasutus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2751582150;Nesiarchus nasutus;REMOVE;Sativa: Grouped with Trichiuridae;coi.lerayxt
GENBANK;2703614421;Notacanthus bonaparte;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;209366997;Notacanthus chemnitzii;REMOVE;Blasts as Notacanthus sp.;coi.lerayxt
GENBANK;209366999;Notacanthus chemnitzii;REMOVE;Blasts as Notacanthus sp.;coi.lerayxt
GENBANK;664646991;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752443;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752446;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752452;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752455;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752458;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752473;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2460752476;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;LIDMA1149-12.COI-5P;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;LIDMA1150-12.COI-5P;Notolychnus valdiviae;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2019756370;Oncorhynchus gorbuscha;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2689149458;Oncorhynchus gorbuscha;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1884732019;Osmerus eperlanus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;592748153;Oxynotus paradoxus;REMOVE;Sativa: Nested in a cluster of Oxynotus centrina;coi.lerayxt
GENBANK;307342086;Pagellus erythrinus;REMOVE;Sativa: Grouped with Pagrus;coi.lerayxt
GENBANK;307342424;Pagellus erythrinus;REMOVE;Sativa: Grouped with Pagrus;coi.lerayxt
GENBANK;1084353050;Pagellus erythrinus;REMOVE;Sativa: Grouped with Pagrus;coi.lerayxt
GENBANK;1084353056;Pagellus erythrinus;REMOVE;Sativa: Grouped with Pagrus;coi.lerayxt
GENBANK;2191389095;Pagrus pagrus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;2438108583;Pagrus pagrus;REMOVE;Sativa: Grouped with Dentex;coi.lerayxt
BOLD;DSLAG919-10.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;LTAC001-05.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;LTAC007-05.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;LTAC008-05.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;LTAC009-05.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;SABF031-12.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;SABF032-12.COI-5P;Pagrus pagrus;REMOVE;Sativa: Grouped with Dentex;coi.lerayxt
BOLD;SABF143-12.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;SABF144-12.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;TZSAL395-13.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;TZSAL585-13.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
BOLD;TZSAL790-13.COI-5P;Pagrus pagrus;REMOVE;Bad quality sequence?;coi.lerayxt
GENBANK;70722686;Pampus argenteus;REMOVE;Blasts as Pampus punctatissimus & Pampus cinereus;coi.lerayxt
GENBANK;151975475;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;151975477;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;151975479;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;151975481;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;225421134;Pampus argenteus;REMOVE;Blasts as Pampus sp.;12s.miya
GENBANK;227935839;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;320560157;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;320560159;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;347466163;Pampus argenteus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;347466165;Pampus argenteus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;347466167;Pampus argenteus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;387600774;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;530848986;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530848988;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530848990;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530848992;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530848994;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530848996;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849002;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849004;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849008;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849010;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849383;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849385;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;530849399;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;593019784;Pampus argenteus;REMOVE;Sativa: Grouped with Carangiformes;coi.lerayxt
GENBANK;985565861;Pampus argenteus;REMOVE;Blasts as Pampus cinereus & Pampus punctatissimus;12s.miya
GENBANK;1181530642;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;1181530644;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530646;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530648;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530652;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530654;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530656;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1181530658;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;1484348174;Pampus argenteus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;1736642002;Pampus argenteus;REMOVE;Blasts as Pampus minor;12s.miya
GENBANK;2038116915;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;2620319449;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;2620319453;Pampus argenteus;REMOVE;Blasts as Pampus chinensis;coi.lerayxt
GENBANK;2620319455;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;2620319459;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;2620319465;Pampus argenteus;REMOVE;Blasts as Pampus chinensis;coi.lerayxt
GENBANK;2620319469;Pampus argenteus;REMOVE;Blasts as Pampus cinereus;coi.lerayxt
GENBANK;2620319471;Pampus argenteus;REMOVE;Blasts as Pampus chinensis;coi.lerayxt
GENBANK;2810098670;Pampus argenteus;REMOVE;Blasts as Pampus candidus;coi.lerayxt
GENBANK;FSCS073-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FSCS075-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FSCS289-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FSCS323-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FSCS324-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FSCS325-06.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FTW707-09.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
GENBANK;FTW708-09.COI-5P;Pampus argenteus;REMOVE;Blasts as Pampus minor;coi.lerayxt
BOLD;LGEN017-13.COI-5P;Pampus argenteus;REMOVE;Wacky sequence very different from others;coi.lerayxt
BOLD;LGEN072-14.COI-5P;Pampus argenteus;REMOVE;Blasts as Johnius sp.;coi.lerayxt
GENBANK;672918459;Pegusa lascaris;REMOVE;Bad quality sequence? Blasts only against itself;coi.lerayxt
GENBANK;83672525;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;83672538;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;83672758;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85060691;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85060696;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85060732;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85060737;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85060878;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061020;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061026;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061115;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061200;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061299;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061300;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061332;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061361;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061364;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061460;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061543;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061548;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061568;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061574;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061591;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061630;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061738;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061743;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061748;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061760;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061768;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061778;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061827;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061842;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;85061895;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585229;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585257;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585291;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585307;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585381;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585416;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585432;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585438;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585450;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585460;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585466;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585476;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585503;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585530;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585550;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585620;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585696;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585882;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585916;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86585940;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86586041;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86588494;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590465;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590474;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590486;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590509;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590568;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;86590579;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90142165;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90142932;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144131;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144145;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144181;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144218;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144221;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144224;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144244;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144257;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144258;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144406;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144420;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144427;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
GENBANK;90144443;Petromyzon marinus;REMOVE;Wacky sequence very different from others;coi.lerayxt
