speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Squalus monensis,synonym,88,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,Porbeagle,TRUE,056,Belgium,fishbase,24.07
Squalus nasus,synonym,88,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,Porbeagle,TRUE,056,Belgium,fishbase,24.07
Squalus pennanti,synonym,88,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,Porbeagle,TRUE,056,Belgium,fishbase,24.07
Squalus selanonus,synonym,88,Lamna nasus,Elasmobranchii,Lamniformes,Lamnidae,Lamna,Porbeagle,TRUE,056,Belgium,fishbase,24.07
Dasyatis pastinaca,accepted name,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Dasyatis pastinacus,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Dasyatis pestinaca,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Dasyatis ujo,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Dasybatus pastinaca,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Pastinaca laevis,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Pastinaca olivacea,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Raja pastinaca,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Trygon pastinaca,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Trygon vulgaris,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Trygon vulgaris pastinaca,synonym,2060,Dasyatis pastinaca,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Common stingray,TRUE,056,Belgium,fishbase,24.07
Myliobatis aquila,accepted name,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Leiobatus aquila,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Myliobatis cervus,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Myliobatis equila,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Myliobatis noctula,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Myliobatus aquila,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Raia rhombus,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Raja aquila,synonym,4330,Myliobatis aquila,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Common eagle ray,TRUE,056,Belgium,fishbase,24.07
Amblyraja radiata,accepted name,2565,Amblyraja radiata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,Starry ray,TRUE,056,Belgium,fishbase,24.07
Raia americana,synonym,2565,Amblyraja radiata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,Starry ray,TRUE,056,Belgium,fishbase,24.07
Raia scabrata,synonym,2565,Amblyraja radiata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,Starry ray,TRUE,056,Belgium,fishbase,24.07
Raja radiata,synonym,2565,Amblyraja radiata,Elasmobranchii,Rajiformes,Rajidae,Amblyraja,Starry ray,TRUE,056,Belgium,fishbase,24.07
Dipturus batis,accepted name,2058,Dipturus batis,Elasmobranchii,Rajiformes,Rajidae,Dipturus,Blue skate,TRUE,056,Belgium,fishbase,24.07
Batis vulgaris,synonym,2058,Dipturus batis,Elasmobranchii,Rajiformes,Rajidae,Dipturus,Blue skate,TRUE,056,Belgium,fishbase,24.07
Propterygia hyposticta,synonym,2058,Dipturus batis,Elasmobranchii,Rajiformes,Rajidae,Dipturus,Blue skate,TRUE,056,Belgium,fishbase,24.07
Raia gaimardi,synonym,2058,Dipturus batis,Elasmobranchii,Rajiformes,Rajidae,Dipturus,Blue skate,TRUE,056,Belgium,fishbase,24.07
Raja batis,synonym,2058,Dipturus batis,Elasmobranchii,Rajiformes,Rajidae,Dipturus,Blue skate,TRUE,056,Belgium,fishbase,24.07
Leucoraja naevus,accepted name,4326,Leucoraja naevus,Elasmobranchii,Rajiformes,Rajidae,Leucoraja,Cuckoo ray,TRUE,056,Belgium,fishbase,24.07
Raja naevus,synonym,4326,Leucoraja naevus,Elasmobranchii,Rajiformes,Rajidae,Leucoraja,Cuckoo ray,TRUE,056,Belgium,fishbase,24.07
Raja brachyura,accepted name,4552,Raja brachyura,Elasmobranchii,Rajiformes,Rajidae,Raja,Blonde ray,TRUE,056,Belgium,fishbase,24.07
Raia blanda,synonym,4552,Raja brachyura,Elasmobranchii,Rajiformes,Rajidae,Raja,Blonde ray,TRUE,056,Belgium,fishbase,24.07
Raia brachyura,synonym,4552,Raja brachyura,Elasmobranchii,Rajiformes,Rajidae,Raja,Blonde ray,TRUE,056,Belgium,fishbase,24.07
Raja blanda,synonym,4552,Raja brachyura,Elasmobranchii,Rajiformes,Rajidae,Raja,Blonde ray,TRUE,056,Belgium,fishbase,24.07
Raja clavata,accepted name,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Cephaleutherus maculatus,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Hieroptera abredonensis,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Malacoraja clavata,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raia aspera,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raia rhizacanthus,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raia rubus,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja aspera,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja bonaespeiensis,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja leiobatos,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja pontica,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja rubus,synonym,2059,Raja clavata,Elasmobranchii,Rajiformes,Rajidae,Raja,Thornback ray,TRUE,056,Belgium,fishbase,24.07
Raja montagui,accepted name,4329,Raja montagui,Elasmobranchii,Rajiformes,Rajidae,Raja,Spotted ray,TRUE,056,Belgium,fishbase,24.07
Raja undulata,accepted name,7617,Raja undulata,Elasmobranchii,Rajiformes,Rajidae,Raja,Undulate ray,TRUE,056,Belgium,fishbase,24.07
Raja fenestra,synonym,7617,Raja undulata,Elasmobranchii,Rajiformes,Rajidae,Raja,Undulate ray,TRUE,056,Belgium,fishbase,24.07
Raja mosaica,synonym,7617,Raja undulata,Elasmobranchii,Rajiformes,Rajidae,Raja,Undulate ray,TRUE,056,Belgium,fishbase,24.07
Raja ondulata,synonym,7617,Raja undulata,Elasmobranchii,Rajiformes,Rajidae,Raja,Undulate ray,TRUE,056,Belgium,fishbase,24.07
Raja picta,synonym,7617,Raja undulata,Elasmobranchii,Rajiformes,Rajidae,Raja,Undulate ray,TRUE,056,Belgium,fishbase,24.07
Etmopterus princeps,accepted name,683,Etmopterus princeps,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Great lanternshark,TRUE,056,Belgium,fishbase,24.07
Etmopterus spinax,accepted name,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Etmopterus aculeatus,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Spinax gunneri,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Spinax linnei,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Squalus infernus,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Squalus niger,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Squalus spinax,synonym,687,Etmopterus spinax,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,Velvet belly,TRUE,056,Belgium,fishbase,24.07
Somniosus microcephalus,accepted name,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Leiodon echinatum,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Scymnus glacialis,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Scymnus gunneri,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Scymnus micropterus,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Somniosus brevipinna,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Squalus borealis,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Squalus microcephalus,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Squalus norvegianus,synonym,138,Somniosus microcephalus,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,Greenland shark,TRUE,056,Belgium,fishbase,24.07
Squalus acanthias,accepted name,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias americanus,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias antiguorum,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias commun,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias lebruni,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias linnei,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Acanthias vulgaris,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Spinax mediterraneus,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus acanthias acanthias,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus acanthias africana,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus acanthias chilensis,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus acanthias ponticus,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus acanthis,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus achantias,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus antiquorum,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus barbouri,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus fernandinus,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus kirki,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus suckleyi acanthias,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus tasmaniensis,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus wakiyae,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squalus whitleyi,synonym,139,Squalus acanthias,Elasmobranchii,Squaliformes,Squalidae,Squalus,Picked dogfish,TRUE,056,Belgium,fishbase,24.07
Squatina squatina,accepted name,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squalus squatina,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina angelus,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina europaea,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina laevis,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina lewis,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina squatini,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Squatina vulgaris,synonym,736,Squatina squatina,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,Angelshark,TRUE,056,Belgium,fishbase,24.07
Myxine glutinosa,accepted name,2513,Myxine glutinosa,Myxini,Myxiniformes,Myxinidae,Myxine,Atlantic hagfish,TRUE,056,Belgium,fishbase,24.07
Gasterobranchus glutinosus,synonym,2513,Myxine glutinosa,Myxini,Myxiniformes,Myxinidae,Myxine,Atlantic hagfish,TRUE,056,Belgium,fishbase,24.07
Gastrobranchus coecus,synonym,2513,Myxine glutinosa,Myxini,Myxiniformes,Myxinidae,Myxine,Atlantic hagfish,TRUE,056,Belgium,fishbase,24.07
Lampetra fluviatilis,accepted name,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Ammocoetes communis,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Lampetra fluviatilis typica,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Lampetra opisthodon,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon argenteus,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon branchialis,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon fluviatilis,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon jurae,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon omalii,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon sanguisuga,synonym,4480,Lampetra fluviatilis,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,River lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon marinus,accepted name,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Ammocoetes bicolor,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Batymyzon bairdii,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Lampetra marina,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Oceanomyzon wilsoni,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon americanus,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon bairdii,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon lampetra,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon maculosus,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon marinus dorsatus,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon marinus unicolor,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Petromyzon nigricans,synonym,2530,Petromyzon marinus,Petromyzonti,Petromyzontiformes,Petromyzontidae,Petromyzon,Sea lamprey,TRUE,056,Belgium,fishbase,24.07
Anguilla anguilla,accepted name,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Angill angill,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla acutirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla aegyptiaca,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla altirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla ancidda,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla anguillai,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla anguillia,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla bibroni,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla brevirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla callensis,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla canariensis,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla capitone,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla cloacina,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla cuvieri,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla eurystoma,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla fluviatilis,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla hibernica,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla kieneri,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla latirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla linnei,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla marginata,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla mediorostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla melanochir,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla microptera,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla migratoria,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla morena,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla nilotica,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla oblongirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla platycephala,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla platyrhynchus,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla savignyi,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Anguilla vulgaris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
Leptocephalus brevirostris,synonym,35,Anguilla anguilla,Teleostei,Anguilliformes,Anguillidae,Anguilla,European eel,TRUE,056,Belgium,fishbase,24.07
