source,dbid,taxon,action,note,barcode
GENBANK,2188144254,Nerophis ophidion,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2191389025,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2204340,Pholis gunnellus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,223646385,Salmo salar,REMOVE,Bad quality sequence? Blasts only against itself,coi.lerayxt
GENBANK,223672232,Salmo salar,REMOVE,Bad quality sequence? Blasts only against itself,coi.lerayxt
GENBANK,2246883903,Pomatoschistus minutus,REMOVE,Blasts as Pomatoschistus marmoratus,coi.lerayxt
GENBANK,2253741123,Salmo trutta,REMOVE,Blasts as Salmo ischchan,12s.miya
GENBANK,2253753407,Gasterosteus aculeatus,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2253754910,Salmo trutta,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,225421139,Mugil cephalus,REMOVE,Sativa: Grouped with Chelon,12s.miya
GENBANK,226975043,Pomatoschistus minutus,REMOVE,Blasts as Pomatoschistus marmoratus,coi.lerayxt
GENBANK,227463833,Merlangius merlangus,REMOVE,Bad quality sequence?,12s.miya
GENBANK,227463859,Pollachius virens,REMOVE,Blasts as Merlangius merlangus & Pollachius pollachius,12s.miya
GENBANK,2279947948,Salvelinus alpinus,REMOVE,Blasts as Salvelinus malma & Salvelinus kuznetzovi,12s.miya
GENBANK,2279947962,Salvelinus alpinus,REMOVE,Blasts as Salvelinus malma & Salvelinus kuznetzovi,12s.miya
GENBANK,2279947976,Salvelinus alpinus,REMOVE,Blasts as Salvelinus curilus & Salvelinus malma,12s.miya
GENBANK,2296348077,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2296348078,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2370816623,Salmo trutta,REMOVE,Blasts as Salmo ischchan,12s.miya
GENBANK,2370816627,Salmo trutta,REMOVE,Blasts as Salmo ischchan,12s.miya
GENBANK,2370816629,Salmo trutta,REMOVE,Blasts as Salmo ischchan,12s.miya
GENBANK,237847774,Alopias vulpinus,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,242027502,Alopias vulpinus,REMOVE,Blasts as Alopias superciliosus,coi.lerayxt
GENBANK,242027504,Alopias vulpinus,REMOVE,Blasts as Alopias superciliosus,coi.lerayxt
GENBANK,242027506,Alopias vulpinus,REMOVE,Blasts as Alopias superciliosus,coi.lerayxt
GENBANK,242027508,Alopias vulpinus,REMOVE,Blasts as Alopias superciliosus,coi.lerayxt
GENBANK,2425684678,Salmo trutta,REMOVE,Blasts as Salmo ischchan,12s.miya
GENBANK,2438108561,Spondyliosoma cantharus,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2449778098,Diplodus sargus,REMOVE,Blasts as Diplodus kotschyi,coi.lerayxt
GENBANK,2450718744,Mugil cephalus,REMOVE,Bad quality sequence?,coi.lerayxt
GENBANK,2450718748,Mugil cephalus,REMOVE,Bad quality sequence?,coi.lerayxt
GENBANK,2450718751,Mugil cephalus,REMOVE,Bad quality sequence?,coi.lerayxt
GENBANK,2450774383,Mugil cephalus,REMOVE,Blasts as Liza sp.,coi.lerayxt
GENBANK,2456436578,Gadus morhua,REMOVE,Blasts as Gadus chalcogrammus,12s.miya
GENBANK,2486668737,Scomberesox saurus,REMOVE,Blasts as Cololabis saira,12s.miya
GENBANK,2489545462,Chelon ramada,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2491776987,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2497602175,Mugil cephalus,REMOVE,Blasts as Nemipterus japonicus,coi.lerayxt
GENBANK,251821402,Squalus acanthias,REMOVE,Blasts as Squalus suckleyi,coi.lerayxt
GENBANK,251821436,Squalus acanthias,REMOVE,Blasts as Squalus suckleyi,coi.lerayxt
GENBANK,251821476,Squalus acanthias,REMOVE,Sativa: Grouped with Carcharhiniformes,coi.lerayxt
GENBANK,253326714,Katsuwonus pelamis,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2550032075,Spondyliosoma cantharus,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2557039429,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2557039695,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2557039696,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2557039918,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2557040356,Mugil cephalus,REMOVE,Wacky sequence very different from others,12s.miya
GENBANK,2557040437,Pollachius virens,REMOVE,Blasts as Pollachius pollachius,12s.miya
GENBANK,2592806564,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806566,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806568,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806570,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806572,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806574,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806594,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806596,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806632,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806634,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806636,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806638,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806640,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806656,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806686,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806688,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806690,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806692,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806694,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806716,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806718,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806720,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806722,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806724,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806726,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806728,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806860,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806862,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806866,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806868,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806870,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806872,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806874,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806876,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806892,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806894,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806896,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806926,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806928,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806930,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806932,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806934,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806936,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806938,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
GENBANK,2592806948,Salmo salar,REMOVE,Wacky sequence very different from others,coi.lerayxt
